YYYYMMDD,hhmmss,unixtimestamp,gride_energy_import,grid_energy_export,grid_power,ev_energy_consumption_,ev_power_consumption,pv_energy_production,pv_power_production,hp_energy_consumption,hp_power_consumption
20150708,043215,1436322735000,2783.170,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.085,0.039
20150708,043220,1436322740000,2783.170,8614.410,0.093,693.350,0.017,10250.66,0.000,1888.085,0.038
20150708,043225,1436322745000,2783.170,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.085,0.038
20150708,043230,1436322750000,2783.170,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.085,0.039
20150708,043235,1436322755000,2783.170,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.085,0.039
20150708,043240,1436322760000,2783.170,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.085,0.039
20150708,043245,1436322765000,2783.170,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.085,0.039
20150708,043250,1436322770000,2783.170,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.085,0.039
20150708,043255,1436322775000,2783.170,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.085,0.038
20150708,043300,1436322780000,2783.170,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.085,0.039
20150708,043305,1436322785000,2783.170,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.085,0.038
20150708,043310,1436322790000,2783.170,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.085,0.038
20150708,043315,1436322795000,2783.170,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.085,0.039
20150708,043320,1436322800000,2783.180,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.085,0.039
20150708,043325,1436322805000,2783.180,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.085,0.039
20150708,043330,1436322810000,2783.180,8614.410,0.096,693.350,0.017,10250.66,0.000,1888.085,0.039
20150708,043335,1436322815000,2783.180,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.085,0.039
20150708,043340,1436322820000,2783.180,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.086,0.038
20150708,043345,1436322825000,2783.180,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.086,0.038
20150708,043350,1436322830000,2783.180,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.086,0.038
20150708,043355,1436322835000,2783.180,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.086,0.039
20150708,043400,1436322840000,2783.180,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.086,0.039
20150708,043405,1436322845000,2783.180,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.086,0.039
20150708,043410,1436322850000,2783.180,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.086,0.039
20150708,043415,1436322855000,2783.180,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.086,0.039
20150708,043420,1436322860000,2783.180,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.086,0.038
20150708,043425,1436322865000,2783.180,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.086,0.038
20150708,043430,1436322870000,2783.180,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.086,0.038
20150708,043435,1436322875000,2783.180,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.086,0.039
20150708,043440,1436322880000,2783.180,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.086,0.039
20150708,043445,1436322885000,2783.180,8614.410,0.096,693.350,0.016,10250.66,0.000,1888.086,0.038
20150708,043450,1436322890000,2783.180,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.086,0.039
20150708,043455,1436322895000,2783.180,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.086,0.039
20150708,043500,1436322900000,2783.180,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.086,0.039
20150708,043505,1436322905000,2783.180,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.086,0.038
20150708,043510,1436322910000,2783.180,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.086,0.039
20150708,043515,1436322915000,2783.180,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.087,0.039
20150708,043520,1436322920000,2783.180,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.087,0.039
20150708,043525,1436322925000,2783.180,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.087,0.038
20150708,043530,1436322930000,2783.180,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.087,0.039
20150708,043535,1436322935000,2783.180,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.087,0.039
20150708,043540,1436322940000,2783.180,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.087,0.039
20150708,043545,1436322945000,2783.180,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.087,0.039
20150708,043550,1436322950000,2783.180,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.087,0.039
20150708,043555,1436322955000,2783.180,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.087,0.039
20150708,043600,1436322960000,2783.180,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.087,0.039
20150708,043605,1436322965000,2783.180,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.087,0.038
20150708,043610,1436322970000,2783.180,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.087,0.038
20150708,043615,1436322975000,2783.180,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.087,0.039
20150708,043620,1436322980000,2783.180,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.087,0.039
20150708,043625,1436322985000,2783.180,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.087,0.039
20150708,043630,1436322990000,2783.180,8614.410,0.096,693.350,0.017,10250.66,0.000,1888.087,0.039
20150708,043635,1436322995000,2783.180,8614.410,0.096,693.350,0.017,10250.66,0.000,1888.087,0.039
20150708,043640,1436323000000,2783.180,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.087,0.038
20150708,043645,1436323005000,2783.180,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.088,0.039
20150708,043650,1436323010000,2783.180,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.088,0.038
20150708,043655,1436323015000,2783.180,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.088,0.039
20150708,043700,1436323020000,2783.180,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.088,0.039
20150708,043705,1436323025000,2783.180,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.088,0.038
20150708,043710,1436323030000,2783.180,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.088,0.039
20150708,043715,1436323035000,2783.180,8614.410,0.096,693.350,0.016,10250.66,0.000,1888.088,0.038
20150708,043720,1436323040000,2783.180,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.088,0.039
20150708,043725,1436323045000,2783.180,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.088,0.038
20150708,043730,1436323050000,2783.180,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.088,0.039
20150708,043735,1436323055000,2783.180,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.088,0.038
20150708,043740,1436323060000,2783.180,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.088,0.039
20150708,043745,1436323065000,2783.180,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.088,0.038
20150708,043750,1436323070000,2783.180,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.088,0.039
20150708,043755,1436323075000,2783.180,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.088,0.038
20150708,043800,1436323080000,2783.180,8614.410,0.096,693.350,0.017,10250.66,0.000,1888.088,0.038
20150708,043805,1436323085000,2783.180,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.088,0.039
20150708,043810,1436323090000,2783.180,8614.410,0.094,693.350,0.018,10250.66,0.000,1888.088,0.039
20150708,043815,1436323095000,2783.180,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.088,0.039
20150708,043820,1436323100000,2783.180,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.089,0.039
20150708,043825,1436323105000,2783.180,8614.410,0.096,693.350,0.017,10250.66,0.000,1888.089,0.039
20150708,043830,1436323110000,2783.180,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.089,0.039
20150708,043835,1436323115000,2783.180,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.089,0.039
20150708,043840,1436323120000,2783.180,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.089,0.039
20150708,043845,1436323125000,2783.180,8614.410,0.096,693.350,0.016,10250.66,0.000,1888.089,0.039
20150708,043850,1436323130000,2783.180,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.089,0.039
20150708,043855,1436323135000,2783.180,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.089,0.039
20150708,043900,1436323140000,2783.180,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.089,0.039
20150708,043905,1436323145000,2783.180,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.089,0.038
20150708,043910,1436323150000,2783.180,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.089,0.039
20150708,043915,1436323155000,2783.180,8614.410,0.096,693.350,0.016,10250.66,0.000,1888.089,0.039
20150708,043920,1436323160000,2783.180,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.089,0.038
20150708,043925,1436323165000,2783.180,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.089,0.039
20150708,043930,1436323170000,2783.180,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.089,0.039
20150708,043935,1436323175000,2783.180,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.089,0.039
20150708,043940,1436323180000,2783.190,8614.410,0.093,693.350,0.016,10250.66,0.000,1888.089,0.038
20150708,043945,1436323185000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.089,0.038
20150708,043950,1436323190000,2783.190,8614.410,0.093,693.350,0.017,10250.66,0.000,1888.090,0.038
20150708,043955,1436323195000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.090,0.039
20150708,044000,1436323200000,2783.190,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.090,0.039
20150708,044005,1436323205000,2783.190,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.090,0.038
20150708,044010,1436323210000,2783.190,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.090,0.038
20150708,044015,1436323215000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.090,0.038
20150708,044020,1436323220000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.090,0.039
20150708,044025,1436323225000,2783.190,8614.410,0.096,693.350,0.017,10250.66,0.000,1888.090,0.039
20150708,044030,1436323230000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.090,0.038
20150708,044035,1436323235000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.090,0.039
20150708,044040,1436323240000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.090,0.039
20150708,044045,1436323245000,2783.190,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.090,0.038
20150708,044050,1436323250000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.090,0.039
20150708,044055,1436323255000,2783.190,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.090,0.039
20150708,044100,1436323260000,2783.190,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.090,0.038
20150708,044105,1436323265000,2783.190,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.090,0.039
20150708,044110,1436323270000,2783.190,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.090,0.038
20150708,044115,1436323275000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.090,0.038
20150708,044120,1436323280000,2783.190,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.090,0.039
20150708,044125,1436323285000,2783.190,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.091,0.038
20150708,044130,1436323290000,2783.190,8614.410,0.096,693.350,0.017,10250.66,0.000,1888.091,0.039
20150708,044135,1436323295000,2783.190,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.091,0.039
20150708,044140,1436323300000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.091,0.038
20150708,044145,1436323305000,2783.190,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.091,0.038
20150708,044150,1436323310000,2783.190,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.091,0.039
20150708,044155,1436323315000,2783.190,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.091,0.039
20150708,044200,1436323320000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.091,0.039
20150708,044205,1436323325000,2783.190,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.091,0.039
20150708,044210,1436323330000,2783.190,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.091,0.038
20150708,044215,1436323335000,2783.190,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.091,0.039
20150708,044220,1436323340000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.091,0.038
20150708,044225,1436323345000,2783.190,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.091,0.039
20150708,044230,1436323350000,2783.190,8614.410,0.093,693.350,0.017,10250.66,0.000,1888.091,0.039
20150708,044235,1436323355000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.091,0.039
20150708,044240,1436323360000,2783.190,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.091,0.039
20150708,044245,1436323365000,2783.190,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.091,0.038
20150708,044250,1436323370000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.091,0.039
20150708,044255,1436323375000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.092,0.039
20150708,044300,1436323380000,2783.190,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.092,0.039
20150708,044305,1436323385000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.092,0.039
20150708,044310,1436323390000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.092,0.038
20150708,044315,1436323395000,2783.190,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.092,0.039
20150708,044320,1436323400000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.092,0.038
20150708,044325,1436323405000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.092,0.039
20150708,044330,1436323410000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.092,0.039
20150708,044335,1436323415000,2783.190,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.092,0.039
20150708,044340,1436323420000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.092,0.038
20150708,044345,1436323425000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.092,0.039
20150708,044350,1436323430000,2783.190,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.092,0.038
20150708,044355,1436323435000,2783.190,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.092,0.038
20150708,044400,1436323440000,2783.190,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.092,0.039
20150708,044405,1436323445000,2783.190,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.092,0.039
20150708,044410,1436323450000,2783.190,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.092,0.039
20150708,044415,1436323455000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.092,0.039
20150708,044420,1436323460000,2783.190,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.092,0.039
20150708,044425,1436323465000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.093,0.039
20150708,044430,1436323470000,2783.190,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.093,0.039
20150708,044435,1436323475000,2783.190,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.093,0.038
20150708,044440,1436323480000,2783.190,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.093,0.039
20150708,044445,1436323485000,2783.190,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.093,0.039
20150708,044450,1436323490000,2783.190,8614.410,0.094,693.350,0.018,10250.66,0.000,1888.093,0.039
20150708,044455,1436323495000,2783.190,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.093,0.039
20150708,044500,1436323500000,2783.190,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.093,0.039
20150708,044505,1436323505000,2783.190,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.093,0.038
20150708,044510,1436323510000,2783.190,8614.410,0.096,693.350,0.016,10250.66,0.000,1888.093,0.038
20150708,044515,1436323515000,2783.190,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.093,0.039
20150708,044520,1436323520000,2783.190,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.093,0.039
20150708,044525,1436323525000,2783.190,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.093,0.038
20150708,044530,1436323530000,2783.190,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.093,0.039
20150708,044535,1436323535000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.093,0.039
20150708,044540,1436323540000,2783.190,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.093,0.039
20150708,044545,1436323545000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.093,0.039
20150708,044550,1436323550000,2783.190,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.093,0.038
20150708,044555,1436323555000,2783.190,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.093,0.038
20150708,044600,1436323560000,2783.200,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.094,0.039
20150708,044605,1436323565000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.094,0.039
20150708,044610,1436323570000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.094,0.039
20150708,044615,1436323575000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.094,0.039
20150708,044620,1436323580000,2783.200,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.094,0.039
20150708,044625,1436323585000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.094,0.038
20150708,044630,1436323590000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.094,0.038
20150708,044635,1436323595000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.094,0.039
20150708,044640,1436323600000,2783.200,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.094,0.039
20150708,044645,1436323605000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.094,0.039
20150708,044650,1436323610000,2783.200,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.094,0.039
20150708,044655,1436323615000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.094,0.039
20150708,044700,1436323620000,2783.200,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.094,0.039
20150708,044705,1436323625000,2783.200,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.094,0.039
20150708,044710,1436323630000,2783.200,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.094,0.039
20150708,044715,1436323635000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.094,0.039
20150708,044720,1436323640000,2783.200,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.094,0.039
20150708,044725,1436323645000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.094,0.039
20150708,044730,1436323650000,2783.200,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.095,0.038
20150708,044735,1436323655000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.095,0.038
20150708,044740,1436323660000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.095,0.038
20150708,044745,1436323665000,2783.200,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.095,0.039
20150708,044750,1436323670000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.095,0.039
20150708,044755,1436323675000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.095,0.038
20150708,044800,1436323680000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.095,0.038
20150708,044805,1436323685000,2783.200,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.095,0.039
20150708,044810,1436323690000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.095,0.038
20150708,044815,1436323695000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.095,0.038
20150708,044820,1436323700000,2783.200,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.095,0.039
20150708,044825,1436323705000,2783.200,8614.410,0.096,693.350,0.016,10250.66,0.000,1888.095,0.039
20150708,044830,1436323710000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.095,0.039
20150708,044835,1436323715000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.095,0.039
20150708,044840,1436323720000,2783.200,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.095,0.039
20150708,044845,1436323725000,2783.200,8614.410,0.096,693.350,0.016,10250.66,0.000,1888.095,0.038
20150708,044850,1436323730000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.095,0.038
20150708,044855,1436323735000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.095,0.038
20150708,044900,1436323740000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.095,0.038
20150708,044905,1436323745000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.096,0.039
20150708,044910,1436323750000,2783.200,8614.410,0.096,693.350,0.017,10250.66,0.000,1888.096,0.039
20150708,044915,1436323755000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.096,0.038
20150708,044920,1436323760000,2783.200,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.096,0.039
20150708,044925,1436323765000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.096,0.039
20150708,044930,1436323770000,2783.200,8614.410,0.095,693.350,0.017,10250.66,0.000,1888.096,0.039
20150708,044935,1436323775000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.096,0.039
20150708,044940,1436323780000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.096,0.038
20150708,044945,1436323785000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.096,0.038
20150708,044950,1436323790000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.096,0.039
20150708,044955,1436323795000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.096,0.039
20150708,045000,1436323800000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.096,0.038
20150708,045005,1436323805000,2783.200,8614.410,0.093,693.350,0.017,10250.66,0.000,1888.096,0.039
20150708,045010,1436323810000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.096,0.039
20150708,045015,1436323815000,2783.200,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.096,0.038
20150708,045020,1436323820000,2783.200,8614.410,0.096,693.350,0.017,10250.66,0.000,1888.096,0.039
20150708,045025,1436323825000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.096,0.038
20150708,045030,1436323830000,2783.200,8614.410,0.096,693.350,0.016,10250.66,0.000,1888.096,0.038
20150708,045035,1436323835000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.097,0.038
20150708,045040,1436323840000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.097,0.039
20150708,045045,1436323845000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.097,0.038
20150708,045050,1436323850000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.097,0.039
20150708,045055,1436323855000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.097,0.038
20150708,045100,1436323860000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.097,0.039
20150708,045105,1436323865000,2783.200,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.097,0.039
20150708,045110,1436323870000,2783.200,8614.410,0.094,693.350,0.018,10250.66,0.000,1888.097,0.038
20150708,045115,1436323875000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.097,0.038
20150708,045120,1436323880000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.097,0.038
20150708,045125,1436323885000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.097,0.038
20150708,045130,1436323890000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.097,0.038
20150708,045135,1436323895000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.097,0.038
20150708,045140,1436323900000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.097,0.038
20150708,045145,1436323905000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.097,0.039
20150708,045150,1436323910000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.097,0.038
20150708,045155,1436323915000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.097,0.038
20150708,045200,1436323920000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.097,0.038
20150708,045205,1436323925000,2783.200,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.097,0.038
20150708,045210,1436323930000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.098,0.038
20150708,045215,1436323935000,2783.200,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.098,0.038
20150708,045220,1436323940000,2783.210,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.098,0.038
20150708,045225,1436323945000,2783.210,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.098,0.038
20150708,045230,1436323950000,2783.210,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.098,0.038
20150708,045235,1436323955000,2783.210,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.098,0.038
20150708,045240,1436323960000,2783.210,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.098,0.038
20150708,045245,1436323965000,2783.210,8614.410,0.094,693.350,0.016,10250.66,0.000,1888.098,0.039
20150708,045250,1436323970000,2783.210,8614.410,0.094,693.350,0.017,10250.66,0.000,1888.098,0.038
20150708,045255,1436323975000,2783.210,8614.410,0.095,693.350,0.016,10250.66,0.000,1888.098,0.039
20150708,045300,1436323980000,2783.210,8614.410,0.387,693.350,0.017,10250.66,0.000,1888.098,0.039
20150708,045305,1436323985000,2783.210,8614.410,0.153,693.350,0.017,10250.66,0.000,1888.098,0.038
20150708,045310,1436323990000,2783.210,8614.410,0.155,693.350,0.017,10250.66,0.000,1888.098,0.039
20150708,045315,1436323995000,2783.210,8614.410,0.155,693.350,0.017,10250.66,0.000,1888.098,0.038
20150708,045320,1436324000000,2783.210,8614.410,0.158,693.350,0.017,10250.66,0.000,1888.098,0.039
20150708,045325,1436324005000,2783.210,8614.410,0.158,693.350,0.017,10250.66,0.000,1888.098,0.039
20150708,045330,1436324010000,2783.210,8614.410,0.158,693.350,0.017,10250.66,0.000,1888.098,0.038
20150708,045335,1436324015000,2783.210,8614.410,0.157,693.350,0.017,10250.66,0.000,1888.098,0.039
20150708,045340,1436324020000,2783.210,8614.410,0.157,693.350,0.016,10250.66,0.000,1888.099,0.039
20150708,045345,1436324025000,2783.210,8614.410,0.157,693.350,0.017,10250.66,0.000,1888.099,0.038
20150708,045350,1436324030000,2783.210,8614.410,0.156,693.350,0.017,10250.66,0.000,1888.099,0.038
20150708,045355,1436324035000,2783.210,8614.410,0.158,693.350,0.017,10250.66,0.000,1888.099,0.038
20150708,045400,1436324040000,2783.210,8614.410,0.158,693.350,0.016,10250.66,0.000,1888.099,0.038
